Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
chesterborough.org,,,,Local,,New Jersey,"chester borough, nj -- Note added 9/15/15 19:15",http://chesterborough.org/,6/6/13 18:08
chesterct.org,,,,Local,,Connecticut,"Town of Chester, CT -- Note added 7/26/13 17:39",#N/A,6/6/13 18:08
chesterfieldtwp.org,,,,Local,,Michigan,"chesterfield township, mi -- Note added 9/2/15 20:32",http://chesterfieldtwp.org/,6/6/13 18:08
chesternh.org,,,,Local,,New Hampshire,"Town of Chester, NH -- Note added 8/15/14 14:02",http://www.chesternh.org/,6/6/13 18:08
chestersc.org,,,,Local,,South Carolina,"chester, sc -- Note added 8/28/15 13:23",http://chestersc.org/,6/6/13 18:08
chestertonin.org,,,,Local,,Indiana,"Chesterton, In -- Note added 8/27/15 14:20",http://chestertonin.org/,6/6/13 18:08
chestertownship.org,,,,Local,,New Jersey,"chester township, NJ -- Note added 9/15/15 19:17",http://chestertownship.org/,6/6/13 18:08
cheviot.org,,,,Local,,Ohio,"City of Cheviot, OH -- Note added 3/11/14 14:40",http://www.cheviot.org/main.shtml,6/6/13 18:08
chevychaseview.org,,,,Local,,Maryland,"Town of Chevy Chase View, MD -- Note added 5/27/14 1:36",http://www.chevychaseview.org/,6/6/13 18:08
cheyennecity.org,,,,Local,,Wyoming,"City of Cheyenne, WY -- Note added 6/7/13 15:07",http://cheyennecity.org/,6/6/13 18:08
cheyennecounty.org,,,,County,,Kansas,"Cheyenne County, KS -- Note added 6/30/14 6:28",http://www.cheyennecounty.org/,6/6/13 18:08
chicagofed.org,Federal Reserve Board,,,Federal,,Illinois,Federal Reserve Bank of Chicago -- Note added 1/10/14 19:17,http://chicagofed.org/,1/10/14 19:17
chicagoridge.org,,,,Local,,Illinois,"Village of Chicago Ridge, IL -- Note added 7/1/14 19:32",http://chicagoridge.org/,6/6/13 18:08
chichesternh.org,,,,Local,,New Hampshire,"Town of Chichester, NH -- Note added 8/15/14 14:03",http://www.chichesternh.org/Public_Documents/index,6/6/13 18:08
chickaloon.org,,,,Native Sovereign Nation / Tribal,,,Athabascan Nation Chickaloon Village Traditional Council -- Note added 6/27/14 6:20,http://www.chickaloon.org/,6/6/13 18:08
chickasawcoia.org,,,,Local,,Iowa,"Chickasaw, Ia -- Note added 8/25/15 20:04",http://www.chickasawcoia.org/,6/6/13 18:08
chickasha.org,,,,Local,,Oklahoma,"chickashaw, ok -- Note added 8/28/15 16:30",http://chickasha.org/,6/6/13 18:08
childcareaware.org,,,,Quasigovernmental,,,"Child Care Aware¬Æ, a program of Child Care Aware¬Æ of America, is partly funded by the Office of Child Care(OCC), Administration for Children and Families (ACF), U.S. Department of Health & Human Services. -- Note added 1/10/14 19:17",http://childcareaware.org/,1/10/14 19:17
childersburg.org,,,,Local,,Alabama,"City of Childersburg, AL -- Note added 6/12/13 17:27",http://childersburg.org/,6/6/13 18:08
childhealthdata.org,,,,Quasigovernmental,,,"The Data Resource Center for Child and Adolescent Health is a project of the Child and Adolescent Health Measurement Initiative (CAHMI) supported by Cooperative Agreement 1-U59-MC06980-01 from the U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB). With funding and direction from MCHB, these surveys were conducted by the Centers for Disease Control and Prevention‚Äôs National Center for Health Statistics. -- Note added 1/10/14 19:17",http://www.childhealthdata.org/,1/10/14 19:17
childrensinn.org,,,,Quasigovernmental,,,The Children's Inn at NIH -- Note added 8/20/14 13:59,http://www.childrensinn.org/site/c.kkI1KiMXIvF/b.2001915/k.3871/Welcome_to_The_Childrens_Inn_at_NIH.htm,8/20/14 13:59
chillicothecity.org,,,,Local,,Missouri,"City of Chillicothe, MO. -- Note added 9/30/15 14:41",http://chillicothecity.org/,6/6/13 18:08
chiltoncounty.org,,,,County,,Alabama,"Chilton County, AL -- Note added 7/17/13 13:27",http://www.newchiltoncounty.org/,7/17/13 13:27
chinohills.org,,,,Local,,California,City of Chino Hills website -- Note added 3/10/15 17:40,http://chinohills.org/,6/6/13 18:08
chip-howard-wi.org,,,,Local,,Wisconsin,"Town of Howard, WI -- Note added 7/25/14 5:28",http://chip-howard-wi.org/,6/6/13 18:08
chippewa-twp.org,,,,Local,,Pennsylvania,"Chippewa Township, Beaver County, PA -- Note added 6/6/13 18:08",http://chippewa-twp.org/,6/6/13 18:08
chittenango.org,,,,Local,,New York,"Village of Chittenango, NY -- Note added 9/26/14 18:36",http://www.chittenango.org/page/page/7933436.htm,6/6/13 18:08
choctaw.org,,,,Native Sovereign Nation / Tribal,,Mississippi,Mississippi Band of Choctaw Indians -- Note added 11/10/15 17:13,http://www.choctaw.org/,6/6/13 18:08
choosemaryland.org,,,,State,,Maryland,Maryland Department of Business and Economic Development -- Note added 1/10/14 19:17,http://choosemaryland.org/Pages/default.aspx,1/10/14 19:17
choudrant.org,,,,Local,,Louisiana,"Choudrant, La -- Note added 8/24/15 14:18",http://choudrant.org/,6/6/13 18:08
christiansburg.org,,,,Local,,Virginia,"Town of Christiansburg, VA -- Note added 5/30/14 14:05",http://christiansburg.org/,6/6/13 18:08
chs.org,,,,State,,Connecticut,Connecticut Historical SocietyMuseum and Library -- Note added 12/15/14 6:22,http://chs.org/,6/6/13 18:08
cidi.org,U.S. Agency for International Development (USAID),,,Federal,,,U.S. Agency for International Development Center for International Disaster Information -- Note added 1/10/14 19:17,http://www.cidi.org/,1/10/14 19:17
cinnaminsonnj.org,,,,Local,,New Jersey,"cinnaminson, nj -- Note added 9/15/15 19:20",http://www.cinnaminsonnj.org/,6/6/13 18:08
citci.org,,,,Native Sovereign Nation / Tribal,,Alaska,"Cook Inlet Tribal Council is a regional tribal council based in Anchorage, AK -- Note added 6/12/13 15:26",http://citci.org/,6/12/13 15:26
city-of-torrington.org,,,,Local,,Wyoming,"City of Torringon, WY -- Note added 6/7/13 15:14",http://city-of-torrington.org/,6/6/13 18:08
city.fairgrove.org,,,,Local,,Missouri,"City of Fair Grove, MO. -- Note added 9/30/15 15:42",http://fairgrove.org/,6/6/13 18:08
citybonneylake.org,,,,Local,,Washington,"City of Bonney Lake, WA -- Note added 11/26/14 7:06",http://citybonneylake.org/,6/6/13 18:08
cityofabbeville.org,,,,Local,,Alabama,"City of Abbeville, AL - www.cityofabbeville.org -- Note added 6/12/13 17:32",http://www.cityofabbeville.org/,6/6/13 18:08
cityofacton.org,,,,Local,,California,"City of Acton, CA website -- Note added 4/6/15 22:28",http://cityofacton.org/,6/6/13 18:08
cityofalbertlea.org,,,,Local,,Minnesota,"City of Albert Lea, MN -- Note added 4/19/15 22:50",http://www.cityofalbertlea.org/,6/6/13 18:08
cityofalhambra.org,,,,Local,,California,"City of Alhambra, CA website -- Note added 4/14/15 20:25",http://cityofalhambra.org/,6/6/13 18:08
cityofallegan.org,,,,Local,,Michigan,"city of allegan, mi -- Note added 9/2/15 20:34",http://www.cityofallegan.org/,6/6/13 18:08
cityofallen.org,,,,Local,,Texas,"City of Allen, TX -- Note added 6/10/15 5:35",http://cityofallen.org/,6/6/13 18:08
cityofallenpark.org,,,,Local,,Michigan,"city of allen park, mi -- Note added 9/2/15 20:35",http://cityofallenpark.org/,6/6/13 18:08
cityofalturas.org,,,,Local,,California,"City of Alturas, CA website -- Note added 4/14/15 20:43",http://cityofalturas.org/,6/6/13 18:08
cityofaltus.org,,,,Local,,Oklahoma,"altus, ok -- Note added 8/28/15 16:33",http://www.altusok.gov/,6/6/13 18:08
cityofalvarado.org,,,,Local,,Texas,"City of Alvarado, TX -- Note added 6/10/15 5:37",http://www.cityofalvarado.org/,6/6/13 18:08
cityofamericancanyon.org,,,,Local,,California,"City of American Canyon, CA -- Note added 12/5/13 15:11",http://cityofamericancanyon.org/,6/6/13 18:08
cityofanacortes.org,,,,Local,,Washington,"City of Anacortes, WA -- Note added 4/7/14 18:17",http://www.cityofanacortes.org/,6/6/13 18:08
cityofanadarko.org,,,,Local,,Oklahoma,"City of Anadarko, OK -- Note added 12/5/13 15:13",http://cityofanadarko.org/,6/6/13 18:08
cityofandrews.org,,,,Local,,Texas,"City of Andrews, TX -- Note added 6/10/15 5:38",http://www.cityofandrews.org/,6/6/13 18:08
cityofarcata.org,,,,Local,,California,"City of Arcata, CA -- Note added 7/22/13 15:29",http://www.cityofarcata.org/,6/6/13 18:08
cityofardenhills.org,,,,Local,,Minnesota,"City of Arden Hills, MN -- Note added 7/26/13 18:03",http://www.cityofardenhills.org/,6/6/13 18:09
cityofasotin.org,,,,Local,,Washington,"City of Asotin, WA -- Note added 11/26/14 7:05",http://cityofasotin.org/,6/6/13 18:08
cityofauburn-ga.org,,,,Local,,Georgia,"City of Auburn, Ga n  -- Note added 8/25/15 14:30",http://www.cityofauburn-ga.org/,6/6/13 18:09
cityofaugusta.org,,,,Local,,Wisconsin,"City of Augusta, WI -- Note added 7/29/14 5:50",http://cityofaugusta.org/,6/6/13 18:08
cityofaurora.org,,,,Local,,Nebraska,"City of Aurora, NE -- Note added 12/6/13 18:54",http://cityofaurora.org/,6/6/13 18:08
cityofazle.org,,,,Local,,Texas,"City of Azle, TX -- Note added 7/19/13 12:57",http://cityofazle.org/,6/6/13 18:09
cityofbanks.org,,,,Local,,Oregon,"City of Banks, OR -- Note added 6/17/14 15:04",http://www.cityofbanks.org/,6/6/13 18:08
cityofbardstown.org,,,,Local,,Kentucky,"city of bardstown, ky -- Note added 8/27/15 16:15",http://cityofbardstown.org/,6/6/13 18:08
cityofbarrow.org,,,,Local,,Alaska,"City of Barrow, AK -- Note added 6/7/13 13:02",http://cityofbarrow.org/,6/6/13 18:08
cityofbartlesville.org,,,,Local,,Oklahoma,"city of bartlesville, ok -- Note added 8/28/15 16:33",http://cityofbartlesville.org/,6/6/13 18:08
cityofbartlett.org,,,,Local,,Tennessee,"City of Bartlett, TN -- Note added 6/23/14 9:40",http://cityofbartlett.org/,6/6/13 18:08
cityofbasehor.org,,,,Local,,Kansas,"City of Basehor, KS -- Note added 6/30/14 6:30",http://cityofbasehor.org/,6/6/13 18:08
cityofbastrop.org,,,,Local,,Texas,"City of Bastrop, TX -- Note added 6/10/15 5:41",http://cityofbastrop.org/,6/6/13 18:08
cityofbaycity.org,,,,Local,,Texas,"Bay City, TX -- Note added 6/10/15 5:42",http://cityofbaycity.org/,6/6/13 18:08
cityofbayminette.org,,,,Local,,Alabama,"City of¬†Bay Minette, AL -- Note added 6/12/13 19:01",http://cityofbayminette.org/,6/6/13 18:08
cityofbeacon.org,,,,Local,,New York,"City of Beacon, NY -- Note added 6/17/15 17:28",http://cityofbeacon.org/,6/6/13 18:08
cityofbeaufort.org,,,,Local,,South Carolina,"city of beaufort, sc -- Note added 8/28/15 13:24",http://cityofbeaufort.org/,6/6/13 18:08
cityofbelfast.org,,,,Local,,Maine,"City of Belfast, ME -- Note added 3/21/14 13:46",http://cityofbelfast.org/,6/6/13 18:08
cityofbell.org,,,,Local,,California,"City of Bell, CA website -- Note added 4/14/15 21:45",http://cityofbell.org/,6/6/13 18:08
cityofbellbrook.org,,,,Local,,Ohio,"City of Bellbrook, OH -- Note added 3/11/14 15:08",http://cityofbellbrook.org/,6/6/13 18:08
cityofbelleislefl.org,,,,Local,,Florida,"The City of Belle Isle, FL -- Note added 6/16/15 14:40",http://www.cityofbelleislefl.org/,6/6/13 18:08
cityofbelmont.org,,,,Local,,North Carolina,"city of belmont, nc -- Note added 9/11/15 19:22",http://www.cityofbelmont.org/,6/6/13 18:08
cityofbelvedere.org,,,,Local,,California,"City of Belvedere, CA website. Requires www to reconcile -- Note added 4/14/15 21:51",http://www.cityofbelvedere.org/,6/6/13 18:08
cityofberea.org,,,,Local,,Ohio,"City of Berea, OH -- Note added 7/22/13 18:10",http://cityofberea.org/,7/22/13 18:10
cityofbethany.org,,,,Local,,Oklahoma,"city of bethany, ok -- Note added 8/28/15 16:34",http://cityofbethany.org/,6/6/13 18:08
cityofbethel.org,,,,Local,,Alaska,"City of Bethel, AK -- Note added 6/7/13 13:03",http://www.cityofbethel.org/,6/6/13 18:08
cityofbg.org,,,,Local,,Washington,"City of Battle Ground, WA -- Note added 11/26/14 7:04",http://cityofbg.org/,6/6/13 18:08
cityofblackhawk.org,,,,Local,,Colorado,"City of Black Hawk, CO -- Note added 7/11/14 5:42",http://cityofblackhawk.org/,6/6/13 18:08
cityofboaz.org,,,,Local,,Alabama,"City of Boaz, AL -- Note added 6/12/13 19:01",http://cityofboaz.org/,6/6/13 18:08
cityofboise.org,,,,Local,,Idaho,"City of Boise, ID -- Note added 7/5/13 18:22",http://www.cityofboise.org/,6/6/13 18:08
cityofbonham.org,,,,Local,,Texas,"City of Bonham, TX -- Note added 7/27/15 5:58",http://www.cityofbonham.org/,6/6/13 18:08
cityofboonevillems.org,,,,Local,,Mississippi,"City of Booneville, MS -- Note added 7/8/14 20:56",http://cityofboonevillems.org/,7/8/14 20:55
cityofbowie.org,,,,Local,,Maryland,"City of Bowie, MD -- Note added 5/27/14 1:51",http://www.cityofbowie.org/,6/6/13 18:08
cityofbradbury.org,,,,Local,,California,"City of Bradbury, CA website. -- Note added 4/14/15 22:21",http://cityofbradbury.org/,6/6/13 18:08
cityofbranson.org,,,,Local,,Missouri,"City of Branson, MO -- Note added 8/27/13 12:51",http://cityofbranson.org/,6/6/13 18:08
cityofbrenham.org,,,,Local,,Texas,"City of Brenham, TX -- Note added 7/26/13 18:05",http://cityofbrenham.org/,6/6/13 18:08
cityofbrewsterwashington.org,,,,Local,,Washington,"City of Brewster, WA -- Note added 12/5/13 15:20",http://www.cityofbrewsterwashington.org/,6/6/13 18:08
cityofbrewton.org,,,,Local,,Alabama,"City of Brewton, AL -- Note added 6/12/13 19:02",http://cityofbrewton.org/,6/6/13 18:08
cityofbrookings.org,,,,Local,,South Dakota,"City of Brookings, SD -- Note added 7/17/14 5:16",http://cityofbrookings.org/,6/6/13 18:08
cityofbrooklyncenter.org,,,,Local,,Minnesota,"City of Brooklyn Center, MN -- Note added 4/19/15 22:55",http://www.cityofbrooklyncenter.org/,6/6/13 18:08
cityofcalera.org,,,,Local,,Alabama,"City of Calera, AL -- Note added 6/12/13 19:02",http://cityofcalera.org/,6/6/13 18:08
cityofcamden.org,,,,Local,,South Carolina,"camden, sc -- Note added 8/28/15 13:25",http://cityofcamden.org/,6/6/13 18:08
cityofcapegirardeau.org,,,,Local,,Missouri,"City of Cape Girardeau, MO -- Note added 7/19/13 17:53",http://www.cityofcapegirardeau.org/,6/6/13 18:08
cityofcapitola.org,,,,Local,,California,"City of Capitola, CA -- Note added 7/26/13 18:12",http://www.cityofcapitola.org/,6/6/13 18:08
cityofcartersville.org,,,,Local,,Georgia,"City of Cartersville, Ga -- Note added 8/25/15 14:32",http://www.cityofcartersville.org/,6/6/13 18:08
cityofcarthage.org,,,,Local,,Mississippi,"City of Carthage, MS -- Note added 7/23/14 14:29",http://cityofcarthage.org/,6/6/13 18:08
cityofcashmere.org,,,,Local,,Washington,"City of Cashmere, WA -- Note added 11/26/14 7:01",http://cityofcashmere.org/,6/6/13 18:08
cityofcentral.org,,,,Local,,South Carolina,"city of central, sc -- Note added 8/28/15 13:28",http://cityofcentral.org/,6/6/13 18:08
cityofcharlescity.org,,,,Local,,Iowa,"Charles City, IA -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
cityofcharleston.org,,,,Local,,West Virginia,"City of Charleston, WV -- Note added 7/24/14 5:26",http://cityofcharleston.org/,6/6/13 18:08
cityofcharlevoix.org,,,,Local,,Michigan,"city of charlevoix, mi -- Note added 9/2/15 20:36",http://cityofcharlevoix.org/,6/6/13 18:08
cityofcheney.org,,,,Local,,Washington,"City of Cheney, WA -- Note added 11/26/14 6:59",http://cityofcheney.org/,6/6/13 18:08
cityofchewelah.org,,,,Local,,Washington,"City of Chewelah, WA -- Note added 11/26/14 6:58",http://www.cityofchewelah.org/,6/6/13 18:08
cityofchicago.org,,,,Local,,Illinois,"City of Chicago, IL -- Note added 7/1/14 19:39",http://www.cityofchicago.org/,6/6/13 18:08
cityofchicagoheights.org,,,,Local,,Illinois,"City of Chicago Heights, IL -- Note added 7/1/14 19:34",http://www.cityofchicagoheights.org/,6/6/13 18:08
cityofchickasaw.org,,,,Local,,Alabama,"City of Chickasaw, AL -- Note added 6/13/13 13:19",http://cityofchickasaw.org/,6/6/13 18:08
cityofchino.org,,,,Local,,California,"City of Chino, CA website -- Note added 4/20/15 17:19",http://www.cityofchino.org/,6/6/13 18:08
cityofclare.org,,,,Local,,Michigan,"city of clare, mi -- Note added 9/2/15 20:36",http://cityofclare.org/,6/6/13 18:08
cityofclaremont.org,,,,Local,,North Carolina,"city of claremont, nc -- Note added 9/11/15 19:23",http://cityofclaremont.org/,6/6/13 18:08
cityofclarksdale.org,,,,Local,,Mississippi,"City of Clarksdale, MS -- Note added 7/23/14 14:55",http://www.cityofclarksdale.org/,7/23/14 14:55
cityofclemson.org,,,,Local,,South Carolina,"clemson, sc -- Note added 8/28/15 13:28",http://cityofclemson.org/,6/6/13 18:08
cityofclewiston.org,,,,Local,,Florida,"The City of Clewiston, FL -- Note added 6/16/15 16:38",http://www.clewiston-fl.gov/,6/6/13 18:08
cityofclovis.org,,,,Local,,New Mexico,"City of Clovis, NM -- Note added 7/15/14 15:29",http://cityofclovis.org/,6/6/13 18:08
cityofcolumbiafalls.org,,,,Local,,Montana,"City of Columbia Falls, MT -- Note added 11/22/13 12:45",http://cityofcolumbiafalls.org/,6/6/13 18:08
cityofconcord.org,,,,Local,,California,"City of Concord, CA website -- Note added 4/20/15 18:03",http://cityofconcord.org/,6/6/13 18:08
cityofconroe.org,,,,Local,,Texas,"City of Conroe, TX -- Note added 6/12/15 6:08",http://cityofconroe.org/,6/6/13 18:08
cityofconway.org,,,,Local,,Arkansas,"City of Conway, AR -- Note added 7/17/13 18:14",http://cityofconway.org/home/,6/6/13 18:08
cityofcoquille.org,,,,Local,,Oregon,"City of Coquille, OR -- Note added 6/17/14 15:23",http://cityofcoquille.org/,6/6/13 18:08
cityofcortland.org,,,,Local,,Ohio,"City of Cortland, OH -- Note added 3/11/14 15:26",http://cityofcortland.org/,6/6/13 18:08
cityofcovington.org,,,,Local,,Georgia,"city of Covington, Ga -- Note added 8/25/15 14:34",http://cityofcovington.org/Pages/home.aspx,6/6/13 18:08
cityofcreedmoor.org,,,,Local,,North Carolina,"city of creedmoor, nc -- Note added 9/11/15 19:24",http://www.cityofcreedmoor.org/,6/6/13 18:08
cityofcrosslake.org,,,,Local,,Minnesota,"City of Crosslake, MN -- Note added 8/2/13 14:02",http://www.cityofcrosslake.org/,6/6/13 18:09
cityofcutbank.org,,,,Local,,Montana,"City of Cut Bank, MT -- Note added 11/22/13 12:45",http://cityofcutbank.org/,6/6/13 18:08
cityofdanville.org,,,,Local,,Illinois,"City of Danville, IL -- Note added 7/1/14 19:40",http://www.cityofdanville.org/,6/6/13 18:08
cityofdavis.org,,,,Local,,California,"City of Davis, CA website -- Note added 4/20/15 18:24",http://cityofdavis.org/,6/6/13 18:08
cityofdavison.org,,,,Local,,Michigan,"city of davison, mi -- Note added 9/3/15 14:02",http://cityofdavison.org/,6/6/13 18:08
