domain_name,agency_organization,maintaining_office,use_case,Type of government,Federal branch,state,comments,link,date_added,agency_type,branch,Domain Type,city,security_contact_email
co.denton.tx.us,,,,County,,Texas,"Denton County, TX -- Note added 6/18/15 6:09",http://dentoncounty.com/,6/6/13 18:08,county,,,,
co.dewitt.tx.us,,,,County,,Texas,"DeWitt County, TX -- Note added 6/18/15 6:11",http://co.dewitt.tx.us/,6/6/13 18:08,county,,,,
co.dickens.tx.us,,,,County,,Texas,"Dickens County, TX -- Note added 6/18/15 6:11",http://co.dickens.tx.us/,6/6/13 18:08,county,,,,
co.dodge.mn.us,,,,County,,Minnesota,"Dodge County, MN -- Note added 4/20/15 0:19",http://www.co.dodge.mn.us/,6/6/13 18:08,county,,,,
co.dodge.wi.us,,,,County,,Wisconsin,"Dodge County, WI -- Note added 4/2/14 12:42",http://www.co.dodge.wi.us/,6/6/13 18:08,county,,,,
co.donley.tx.us,,,,County,,Texas,"Donley County, TX -- Note added 6/18/15 6:13",http://co.donley.tx.us/,6/6/13 18:08,county,,,,
co.douglas.mn.us,,,,County,,Minnesota,"Douglas County, MN -- Note added 4/20/15 0:20",http://www.co.douglas.mn.us/dc/home.aspx,6/6/13 18:08,county,,,,
co.douglas.or.us,,,,County,,Oregon,"Douglas County, OR -- Note added 6/20/14 16:17",http://www.co.douglas.or.us/,6/6/13 18:08,county,,,,
co.dutchess.ny.us,,,,County,,New York,County of Dutchess -- Note added 6/29/15 14:11,http://co.dutchess.ny.us/,6/6/13 18:08,county,,,,
co.eau-claire.wi.us,,,,County,,Wisconsin,"Eau Claire County, WI -- Note added 8/4/14 5:29",http://co.eau-claire.wi.us/,6/6/13 18:08,county,,,,
co.ector.tx.us,,,,County,,Texas,"Ector County, TX -- Note added 6/18/15 6:14",http://www.co.ector.tx.us/,6/6/13 18:08,county,,,,
co.eddy.nm.us,,,,County,,New Mexico,"Eddy County, NM -- Note added 7/15/14 15:36",http://www.co.eddy.nm.us/,6/6/13 18:08,county,,,,
co.ellis.tx.us,,,,County,,Texas,"Ellis County, TX -- Note added 6/18/15 6:15",http://co.ellis.tx.us/,6/6/13 18:08,county,,,,
co.erath.tx.us,,,,County,,Texas,"Erath County, TX -- Note added 6/18/15 6:18",http://co.erath.tx.us/,6/6/13 18:08,county,,,,
co.escambia.al.us,,,,County,,Alabama,"Escambia County, AL -- Note added 7/15/13 14:53",http://co.escambia.al.us/,6/6/13 18:08,county,,,,
co.essex.ny.us,,,,County,,New York,"Essex County, NY -- Note added 9/26/14 19:08",http://www.co.essex.ny.us/,6/6/13 18:08,county,,,,
co.eureka.nv.us,,,,County,,Nevada,"Eureka County, NV -- Note added 1/22/14 16:46",http://co.eureka.nv.us/,6/6/13 18:08,county,,,,
co.fairbanks.ak.us,,,,County,,Alaska,"Fairbanks North Star Borough, AK -- Note added 6/7/13 13:11",http://co.fairbanks.ak.us/,6/6/13 18:08,county,,,,
co.fairfield.oh.us,,,,County,,Ohio,"Fairfield County, OH -- Note added 3/13/14 15:12",http://co.fairfield.oh.us/,6/6/13 18:08,county,,,,
co.fannin.tx.us,,,,County,,Texas,"Fannin County, TX -- Note added 6/18/15 6:19",http://co.fannin.tx.us/,6/6/13 18:08,county,,,,
co.faribault.mn.us,,,,County,,Minnesota,"Faribault County, MN -- Note added 4/20/15 0:22",http://www.co.faribault.mn.us/,6/6/13 18:08,county,,,,
co.fayette.pa.us,,,,County,,Pennsylvania,"Fayette County, PA -- Note added 9/8/14 14:25",http://co.fayette.pa.us/Pages/default.aspx,6/6/13 18:08,county,,,,
co.fayette.tx.us,,,,County,,Texas,"Fayette County, TX -- Note added 6/18/15 6:20",http://co.fayette.tx.us/,6/6/13 18:08,county,,,,
co.fergus.mt.us,,,,County,,Montana,"Fergus County, MT -- Note added 11/22/13 12:53",http://co.fergus.mt.us/,6/6/13 18:08,county,,,,
co.fillmore.mn.us,,,,County,,Minnesota,"Fillmore County, MN -- Note added 4/20/15 0:23",http://www.co.fillmore.mn.us/,6/6/13 18:08,county,,,,
co.fisher.tx.us,,,,County,,Texas,"Fisher County, TX -- Note added 6/18/15 6:21",http://co.fisher.tx.us/,6/6/13 18:08,county,,,,
co.forsyth.nc.us,,,,County,,North Carolina,"forsyth, nc -- Note added 9/11/15 19:35",http://co.forsyth.nc.us/,6/6/13 18:08,county,,,,
co.fort-bend.tx.us,,,,County,,Texas,"Fort Bend County, TX -- Note added 6/18/15 6:22",http://co.fort-bend.tx.us/,6/6/13 18:08,county,,,,
co.franklin.tx.us,,,,County,,Texas,"Franklin County, TX -- Note added 6/18/15 6:24",http://co.franklin.tx.us/,6/6/13 18:08,county,,,,
co.franklin.wa.us,,,,County,,Washington,"Franklin County, WA -- Note added 11/24/14 7:02",http://co.franklin.wa.us/,6/6/13 18:08,county,,,,
co.frederick.va.us,,,,County,,Virginia,"Frederick County, VA -- Note added 12/3/13 15:58",http://www.co.frederick.va.us/,6/6/13 18:08,county,,,,
co.freeborn.mn.us,,,,County,,Minnesota,"Freeborn County, MN -- Note added 4/20/15 0:25",http://www.co.freeborn.mn.us/,6/6/13 18:08,county,,,,
co.freestone.tx.us,,,,County,,Texas,"Freestone County, TX -- Note added 6/18/15 6:25",http://co.freestone.tx.us/,6/6/13 18:08,county,,,,
co.fremont.id.us,,,,County,,Idaho,"Fremont County, ID -- Note added 7/15/14 5:49",http://www.co.fremont.id.us/,6/6/13 18:08,county,,,,
co.frio.tx.us,,,,County,,Texas,"Frio County, TX -- Note added 6/18/15 6:26",http://co.frio.tx.us/,6/6/13 18:08,county,,,,
co.fulton.ga.us,,,,County,,Georgia,"Fulton County, Ga -- Note added 8/25/15 14:46",http://co.fulton.ga.us/,6/6/13 18:08,county,,,,
co.gaines.tx.us,,,,County,,Texas,"Gaines County, TX -- Note added 6/22/15 6:11",http://co.gaines.tx.us/,6/6/13 18:08,county,,,,
co.garfield.wa.us,,,,County,,Washington,"Garfield County, WA -- Note added 11/24/14 7:01",http://co.garfield.wa.us/,6/6/13 18:08,county,,,,
co.gem.id.us,,,,County,,Idaho,"Gem County, ID -- Note added 7/15/14 5:47",http://co.gem.id.us/,6/6/13 18:08,county,,,,
co.genesee.ny.us,,,,County,,New York,"Genesee County, NY -- Note added 6/29/15 14:14",http://co.genesee.ny.us/,6/6/13 18:08,county,,,,
co.glasscock.tx.us,,,,County,,Texas,"Glasscock County, TX -- Note added 6/22/15 6:12",http://co.glasscock.tx.us/,6/6/13 18:08,county,,,,
co.gloucester.nj.us,,,,County,,New Jersey,"gloucester, nj -- Note added 9/15/15 19:32",http://www.gloucestercountynj.gov/,6/6/13 18:08,county,,,,
co.gloucester.va.us,,,,County,,Virginia,"Gloucester County, VA -- Note added 11/20/13 20:10",http://co.gloucester.va.us/,6/6/13 18:08,county,,,,
co.goliad.tx.us,,,,County,,Texas,"Goliad County, TX -- Note added 6/22/15 6:12",http://co.goliad.tx.us/,6/6/13 18:08,county,,,,
co.gonzales.tx.us,,,,County,,Texas,"Gonzales County, TX -- Note added 6/22/15 6:13",http://www.co.gonzales.tx.us/,6/6/13 18:08,county,,,,
co.goochland.va.us,,,,County,,Virginia,"Goochland County, VA -- Note added 5/30/14 15:00",http://www.co.goochland.va.us/,6/6/13 18:08,county,,,,
co.goodhue.mn.us,,,,County,,Minnesota,"Goodhue County, MN -- Note added 4/20/15 0:26",http://www.co.goodhue.mn.us/,6/6/13 18:08,county,,,,
co.grand-traverse.mi.us,,,,County,,Michigan,"grand traverse, mi -- Note added 9/3/15 14:22",http://co.grand-traverse.mi.us/,6/6/13 18:08,county,,,,
co.grand.co.us,,,,County,,Colorado,"Grand County, CO -- Note added 7/11/14 5:48",http://co.grand.co.us/,6/6/13 18:08,county,,,,
co.granite.mt.us,,,,County,,Montana,"Granite County, MT -- Note added 11/22/13 12:53",http://co.granite.mt.us/,6/6/13 18:08,county,,,,
co.grant.mn.us,,,,County,,Minnesota,"Grant County, MN -- Note added 4/20/15 0:27",http://www.co.grant.mn.us/,6/6/13 18:08,county,,,,
co.grant.wa.us,,,,County,,Washington,"Grant County, WA -- Note added 4/8/14 18:17",http://www.co.grant.wa.us/,6/6/13 18:08,county,,,,
co.gray.tx.us,,,,County,,Texas,"Gray County, TX -- Note added 6/22/15 6:14",http://co.gray.tx.us/,6/6/13 18:08,county,,,,
co.grays-harbor.wa.us,,,,County,,Washington,"Grays Harbor County, WA -- Note added 11/24/14 7:00",http://co.grays-harbor.wa.us/Index.asp,6/6/13 18:08,county,,,,
co.grayson.tx.us,,,,County,,Texas,"Grayson County, TX -- Note added 6/22/15 6:15",http://www.co.grayson.tx.us/,6/6/13 18:08,county,,,,
co.green-lake.wi.us,,,,County,,Wisconsin,"Green Lake County, WI -- Note added 8/4/14 5:30",http://co.green-lake.wi.us/,6/6/13 18:08,county,,,,
co.greene.nc.us,,,,County,,North Carolina,"greene, nc -- Note added 9/11/15 19:35",http://co.greene.nc.us/,6/6/13 18:08,county,,,,
co.greene.oh.us,,,,County,,Ohio,"Greene County, OH -- Note added 3/13/14 15:17",http://co.greene.oh.us/,6/6/13 18:08,county,,,,
co.greene.pa.us,,,,County,,Pennsylvania,"Greene County, PA -- Note added 9/8/14 14:27",http://www.co.greene.pa.us/,6/6/13 18:08,county,,,,
co.greenlee.az.us,,,,County,,Arizona,"Greenlee County, AZ -- Note added 12/13/13 13:00",http://co.greenlee.az.us/,6/6/13 18:08,county,,,,
co.gregg.tx.us,,,,County,,Texas,"Gregg County, TX -- Note added 6/22/15 6:16",http://co.gregg.tx.us/,6/6/13 18:08,county,,,,
co.grimes.tx.us,,,,County,,Texas,"Grimes County, TX -- Note added 6/22/15 6:17",http://co.grimes.tx.us/,6/6/13 18:08,county,,,,
co.guadalupe.tx.us,,,,County,,Texas,"Guadalupe County, TX -- Note added 6/22/15 6:18",http://www.co.guadalupe.tx.us/,6/6/13 18:08,county,,,,
co.guilford.nc.us,,,,County,,North Carolina,"guilford, nc -- Note added 9/11/15 19:35",http://www.myguilford.com/,6/6/13 18:08,county,,,,
co.hancock.me.us,,,,County,,Maine,"hancock, me -- Note added 8/27/15 18:10",http://co.hancock.me.us/site/,6/6/13 18:08,county,,,,
co.hansford.tx.us,,,,County,,Texas,"Hansford County, TX -- Note added 6/22/15 6:19",http://co.hansford.tx.us/,6/6/13 18:08,county,,,,
co.hardin.tx.us,,,,County,,Texas,"Hardin County, TX -- Note added 6/22/15 6:20",http://co.hardin.tx.us/,6/6/13 18:08,county,,,,
co.harney.or.us,,,,County,,Oregon,"Harney County, OR -- Note added 6/18/14 6:32",http://co.harney.or.us/,6/6/13 18:08,county,,,,
co.harris.tx.us,,,,County,,Texas,"Harris County, TX -- Note added 2/3/14 13:54",http://www.harriscountytx.gov/,2/3/14 13:54,county,,,,
co.hartley.tx.us,,,,County,,Texas,"Hartley County, TX -- Note added 6/22/15 6:24",http://co.hartley.tx.us/,6/6/13 18:08,county,,,,
co.haskell.tx.us,,,,County,,Texas,"Haskell County, TX -- Note added 6/22/15 6:25",http://co.haskell.tx.us/,6/6/13 18:08,county,,,,
co.hays.tx.us,,,,County,,Texas,"Hays County, TX -- Note added 6/22/15 6:26",https://www.co.hays.tx.us/,6/6/13 18:08,county,,,,
co.henrico.va.us,,,,County,,Virginia,"Henrico County, VA -- Note added 6/17/14 17:24",,6/6/13 18:08,county,,,,
co.henry.oh.us,,,,County,,Ohio,Henry County (OH) Auditor -- Note added 3/31/14 11:17,http://www.co.henry.oh.us/index.php,3/28/14 17:57,county,,,,
co.hernando.fl.us,,,,County,,Florida,"Hernando County, FL -- Note added 6/17/15 11:54",http://co.hernando.fl.us/,6/6/13 18:08,county,,,,
co.hidalgo.tx.us,,,,County,,Texas,"Hidalgo County, TX -- Note added 6/22/15 6:27",http://co.hidalgo.tx.us/,6/6/13 18:08,county,,,,
co.highland.oh.us,,,,County,,Ohio,"Highland County, OH -- Note added 3/13/14 15:21",http://co.highland.oh.us/,6/6/13 18:08,county,,,,
co.hill.tx.us,,,,County,,Texas,"Hill County, TX -- Note added 6/22/15 6:28",http://co.hill.tx.us/,6/6/13 18:08,county,,,,
co.ho.md.us,,,,County,,Maryland,"Howard County, MD -- Note added 5/27/14 2:00",http://www.co.ho.md.us/,6/6/13 18:08,county,,,,
co.hockley.tx.us,,,,County,,Texas,"Hockley County, TX -- Note added 6/22/15 6:29",http://co.hockley.tx.us/,6/6/13 18:08,county,,,,
co.hood-river.or.us,,,,County,,Oregon,"Hood River County, OR -- Note added 6/18/14 6:33",http://www.co.hood-river.or.us/,6/6/13 18:08,county,,,,
co.hood.tx.us,,,,County,,Texas,"Hood County, TX -- Note added 6/22/15 6:30",http://co.hood.tx.us/,6/6/13 18:08,county,,,,
co.houston.mn.us,,,,County,,Minnesota,"Houston County, MN -- Note added 3/24/14 14:47",http://www.co.houston.mn.us/,6/6/13 18:09,county,,,,
co.houston.tx.us,,,,County,,Texas,"Houston County, TX -- Note added 6/22/15 6:31",http://co.houston.tx.us/,6/6/13 18:08,county,,,,
co.howard.tx.us,,,,County,,Texas,"Howard County, TX -- Note added 6/22/15 6:32",http://co.howard.tx.us/,6/6/13 18:08,county,,,,
co.hubbard.mn.us,,,,County,,Minnesota,"Hubbard County, MN -- Note added 4/20/15 0:34",http://www.co.hubbard.mn.us/,6/6/13 18:08,county,,,,
co.hudspeth.tx.us,,,,County,,Texas,"Hudspeth County, TX -- Note added 6/22/15 6:33",,6/6/13 18:08,county,,,,
co.hunterdon.nj.us,,,,County,,New Jersey,"Hunterdon County, NJ -- Note added 1/22/14 16:48",http://co.hunterdon.nj.us/,6/6/13 18:08,county,,,,
co.hutchinson.tx.us,,,,County,,Texas,"Hutchinson County, TX -- Note added 6/22/15 6:34",http://co.hutchinson.tx.us/,6/6/13 18:08,county,,,,
co.imperial.ca.us,,,,County,,California,"County of Imperial, CA -- Note added 3/21/14 16:47",http://co.imperial.ca.us/,6/6/13 18:08,county,,,,
co.iredell.nc.us,,,,County,,North Carolina,"iredell county, nc -- Note added 9/11/15 19:36",https://www.co.iredell.nc.us/,6/6/13 18:08,county,,,,
co.irion.tx.us,,,,County,,Texas,"Irion County, TX -- Note added 6/23/15 5:47",http://co.irion.tx.us/,6/6/13 18:08,county,,,,
co.iroquois.il.us,,,,County,,Illinois,"Iroquois County, IL -- Note added 7/2/14 18:46",http://www.co.iroquois.il.us/,6/6/13 18:08,county,,,,
co.isanti.mn.us,,,,County,,Minnesota,"Isanti County, MN -- Note added 4/20/15 0:35",http://www.co.isanti.mn.us/isanti,6/6/13 18:08,county,,,,
co.isle-of-wight.va.us,,,,County,,Virginia,"County of Isle of Wight, VA -- Note added 3/21/14 16:48",http://www.co.isle-of-wight.va.us/,6/6/13 18:08,county,,,,
co.itasca.mn.us,,,,County,,Minnesota,"Itasca County, MN -- Note added 4/20/15 0:36",http://www.co.itasca.mn.us/Home/Pages/default.aspx,6/6/13 18:08,county,,,,
co.jackson.mn.us,,,,County,,Minnesota,"Jackson County, MN -- Note added 4/20/15 0:38",http://www.co.jackson.mn.us/,6/6/13 18:08,county,,,,
co.jackson.or.us,,,,County,,Oregon,"Jackson County, OR -- Note added 3/21/14 16:49",http://co.jackson.or.us/,6/6/13 18:08,county,,,,
co.jackson.tx.us,,,,County,,Texas,"Jackson County, TX -- Note added 6/23/15 5:47",http://co.jackson.tx.us/,6/6/13 18:08,county,,,,
co.jackson.wi.us,,,,County,,Wisconsin,"Jackson County, WI -- Note added 8/4/14 5:31",http://www.co.jackson.wi.us/,6/6/13 18:08,county,,,,
co.jasper.tx.us,,,,County,,Texas,"Jasper County, TX -- Note added 6/23/15 5:48",http://co.jasper.tx.us/,6/6/13 18:08,county,,,,
co.jefferson.id.us,,,,County,,Idaho,"Jefferson County, ID -- Note added 7/15/14 5:46",http://www.co.jefferson.id.us/,6/6/13 18:08,county,,,,
co.jefferson.ny.us,,,,County,,New York,"Jefferson County, NY -- Note added 11/20/13 13:31",http://www.co.jefferson.ny.us/,6/6/13 18:08,county,,,,
co.jefferson.or.us,,,,County,,Oregon,"Jefferson County, OR -- Note added 6/18/14 6:34",http://www.co.jefferson.or.us/,6/6/13 18:08,county,,,,
co.jefferson.tx.us,,,,County,,Texas,"Jefferson County, TX -- Note added 6/23/15 5:49",http://co.jefferson.tx.us/,6/6/13 18:08,county,,,,
co.jefferson.wa.us,,,,County,,Washington,"Jefferson County, WA -- Note added 4/8/14 18:18",http://www.co.jefferson.wa.us/,6/6/13 18:08,county,,,,
co.jim-hogg.tx.us,,,,County,,Texas,"Jim Hogg County, TX -- Note added 6/23/15 5:51",http://co.jim-hogg.tx.us/,6/6/13 18:08,county,,,,
co.jim-wells.tx.us,,,,County,,Texas,"Jim Wells County, TX -- Note added 6/23/15 5:54",http://co.jim-wells.tx.us/,6/6/13 18:08,county,,,,
co.johnson.in.us,,,,County,,Indiana,"Johnson County, IN -- Note added 11/20/13 13:22",http://co.johnson.in.us/,11/20/13 13:22,county,,,,
co.jones.tx.us,,,,County,,Texas,"Jones County, TX -- Note added 6/23/15 5:55",http://co.jones.tx.us/,6/6/13 18:08,county,,,,
co.josephine.or.us,,,,County,,Oregon,"Josephine County, OR -- Note added 6/18/14 6:35",http://co.josephine.or.us/,6/6/13 18:08,county,,,,
co.juab.ut.us,,,,County,,Utah,"Juab County, UT -- Note added 8/19/14 5:19",http://www.co.juab.ut.us/,6/6/13 18:08,county,,,,
co.juniata.pa.us,,,,County,,Pennsylvania,"Juniata County, PA -- Note added 9/8/14 14:30",http://www.co.juniata.pa.us/,6/6/13 18:08,county,,,,
co.kandiyohi.mn.us,,,,County,,Minnesota,"Kandiyohi County, MN n  -- Note added 4/21/15 0:22",http://www.co.kandiyohi.mn.us/,6/6/13 18:08,county,,,,
co.karnes.tx.us,,,,County,,Texas,"Karnes County, TX -- Note added 6/23/15 5:56",http://co.karnes.tx.us/,6/6/13 18:08,county,,,,
co.kendall.tx.us,,,,County,,Texas,"Kendall County, TX -- Note added 6/23/15 5:56",http://co.kendall.tx.us/,6/6/13 18:08,county,,,,
co.kenedy.tx.us,,,,County,,Texas,"Kennedy County, TX -- Note added 6/23/15 5:57",http://co.kenedy.tx.us/,6/6/13 18:08,county,,,,
co.kenosha.wi.us,,,,County,,Wisconsin,"Kenosha County, WI -- Note added 8/4/14 5:32",http://co.kenosha.wi.us/,6/6/13 18:08,county,,,,
co.kerr.tx.us,,,,County,,Texas,"Kerr County, TX -- Note added 6/23/15 5:58",http://co.kerr.tx.us/,6/6/13 18:08,county,,,,
co.kimble.tx.us,,,,County,,Texas,"Kimble County, TX -- Note added 6/23/15 5:59",http://co.kimble.tx.us/,6/6/13 18:08,county,,,,
co.kinney.tx.us,,,,County,,Texas,"Kinney County, TX -- Note added 6/23/15 6:00",http://co.kinney.tx.us/,6/6/13 18:08,county,,,,
co.kittitas.wa.us,,,,County,,Washington,"Kittitas County, WA -- Note added 11/24/14 6:59",https://www.co.kittitas.wa.us/,6/6/13 18:08,county,,,,
co.kittson.mn.us,,,,County,,Minnesota,"Kittson County, MN -- Note added 4/21/15 0:20",http://co.kittson.mn.us/,6/6/13 18:08,county,,,,
co.kleberg.tx.us,,,,County,,Texas,"Kleberg County, TX -- Note added 6/23/15 6:01",http://co.kleberg.tx.us/,6/6/13 18:08,county,,,,
co.knox.oh.us,,,,County,,Ohio,"County of Knox, OH -- Note added 3/21/14 13:34",http://www.co.knox.oh.us/,3/18/14 18:09,county,,,,
co.koochiching.mn.us,,,,County,,Minnesota,"Koochiching County, MN -- Note added 4/21/15 0:21",http://www.co.koochiching.mn.us/,6/6/13 18:08,county,,,,
co.kootenai.id.us,,,,County,,Idaho,"Kootenai County, ID -- Note added 7/8/13 13:43",http://co.kootenai.id.us/,6/6/13 18:08,county,,,,
co.la-crosse.wi.us,,,,County,,Wisconsin,"La Crosse County, WI -- Note added 8/4/14 5:33",http://co.la-crosse.wi.us/,6/6/13 18:08,county,,,,
co.la-paz.az.us,,,,County,,Arizona,"La Paz County, AZ -- Note added 12/13/13 13:01",http://co.la-paz.az.us/,6/6/13 18:08,county,,,,
co.la-salle.tx.us,,,,County,,Texas,"La Salle County, TX -- Note added 7/26/13 17:30",http://co.la-salle.tx.us/,6/6/13 18:08,county,,,,
co.lake-of-the-woods.mn.us,,,,County,,Minnesota,"Lake of The Woods County, MN -- Note added 4/21/15 0:22",http://www.co.lake-of-the-woods.mn.us/,6/6/13 18:08,county,,,,
co.lake.mn.us,,,,County,,Minnesota,"Lake County, MN -- Note added 4/21/15 0:24",http://www.co.lake.mn.us/,6/6/13 18:08,county,,,,
co.lamar.tx.us,,,,County,,Texas,"Lamar County, TX -- Note added 6/23/15 6:13",http://co.lamar.tx.us/,6/6/13 18:08,county,,,,
co.lamb.tx.us,,,,County,,Texas,"Lamb County, TX -- Note added 6/23/15 6:12",http://co.lamb.tx.us/,6/6/13 18:08,county,,,,
co.lampasas.tx.us,,,,County,,Texas,"Lampasas County, TX -- Note added 6/23/15 6:12",http://co.lampasas.tx.us/,6/6/13 18:08,county,,,,
co.lancaster.pa.us,,,,County,,Pennsylvania,"Lancaster County, PA -- Note added 1/17/14 15:41",http://co.lancaster.pa.us/,6/6/13 18:08,county,,,,
co.langlade.wi.us,,,,County,,Wisconsin,"Langlade County, WI -- Note added 8/4/14 5:34",http://co.langlade.wi.us/,6/6/13 18:08,county,,,,
co.laplata.co.us,,,,County,,Colorado,"La Plata County, CO -- Note added 7/11/14 5:49",http://co.laplata.co.us/,6/6/13 18:08,county,,,,
co.laramie.wy.us,,,,County,,Wyoming,"Laramie County, WY -- Note added 6/7/13 16:36",http://webgate.co.laramie.wy.us/,6/6/13 18:09,county,,,,
co.larimer.co.us,,,,County,,Colorado,"Larimer County, CO -- Note added 7/11/14 5:50",http://co.larimer.co.us/,6/6/13 18:08,county,,,,
co.lavaca.tx.us,,,,County,,Texas,"Lavaca County, TX -- Note added 6/23/15 6:11",http://co.lavaca.tx.us/,6/6/13 18:08,county,,,,
co.lawrence.pa.us,,,,County,,Pennsylvania,"Lawrence County, PA -- Note added 9/9/14 19:07",http://co.lawrence.pa.us/,6/6/13 18:08,county,,,,
co.le-sueur.mn.us,,,,County,,Minnesota,"LeSueur County, MN -- Note added 4/21/15 0:25",http://www.co.le-sueur.mn.us/,6/6/13 18:08,county,,,,
co.lee.tx.us,,,,County,,Texas,"Lee County, TX -- Note added 6/23/15 6:10",http://co.lee.tx.us/,6/6/13 18:08,county,,,,
co.lenoir.nc.us,,,,County,,North Carolina,"lenoir, nc -- Note added 9/11/15 19:37",http://co.lenoir.nc.us/,6/6/13 18:08,county,,,,
co.leon.tx.us,,,,County,,Texas,"Leon County, TX -- Note added 6/23/15 6:09",http://co.leon.tx.us/,6/6/13 18:08,county,,,,
co.liberty.tx.us,,,,County,,Texas,"Liberty County, TX -- Note added 6/23/15 6:08",http://co.liberty.tx.us/,6/6/13 18:08,county,,,,
